minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
3.25,3.65,7.41,9.0,1.27,2.4,4.53,502.71,117.61,0.9,248.78,9.96,62.4,50.24,0.0,0.2
2.35,3.08,8.9,9.0,1.52,2.4,4.91,637.04,210.8,1.07,380.05,9.74,63.4,48.04,0.0,1.28
2.05,3.53,7.41,9.0,1.71,2.4,4.72,611.42,179.24,1.06,357.45,9.71,62.5,48.15,0.0,1.01
2.41,4.77,8.33,9.0,1.46,2.88,4.95,638.74,214.39,1.09,378.26,9.92,64.38,48.47,0.0,1.16
1.32,3.65,4.95,9.0,1.71,6.95,4.68,564.01,155.35,1.02,312.2,9.86,61.86,49.36,0.0,0.64
2.84,4.88,7.48,9.0,1.13,6.26,4.31,484.17,105.97,0.86,225.91,10.22,63.45,50.48,2.0,4.0
3.25,3.65,6.97,9.0,1.71,7.18,4.79,654.76,212.23,1.08,394.77,9.86,64.31,47.61,0.0,1.17
2.05,4.02,7.75,9.0,1.44,2.4,4.6,526.98,128.58,0.96,275.2,9.89,61.86,50.02,0.0,0.37
3.25,3.65,7.41,9.0,1.93,2.4,4.97,687.23,229.35,1.1,426.98,9.56,64.47,46.31,0.0,1.72
3.59,3.65,7.41,9.0,1.02,5.43,4.68,591.0,190.4,1.01,330.43,10.1,64.49,48.84,0.0,0.7
4.84,1.76,3.65,9.0,0.89,6.56,5.12,762.13,337.52,1.13,496.77,9.52,66.49,44.44,0.0,2.53
1.39,3.65,8.11,9.0,0.74,2.4,4.9,474.58,105.7,0.85,219.81,10.11,62.62,50.67,29.0,4.0
3.25,2.14,4.77,9.0,0.59,2.4,4.84,657.7,253.6,1.05,397.18,9.69,64.42,46.85,12.0,4.0
1.85,3.65,2.33,9.0,1.27,2.4,4.2,470.71,88.94,0.85,219.74,9.9,61.64,49.64,0.0,-0.07
1.85,2.12,2.33,9.0,0.9,2.4,5.34,721.99,289.5,1.18,462.67,9.48,64.15,46.6,0.0,2.27
2.02,3.94,4.44,9.0,1.95,2.26,5.44,874.14,387.09,1.35,611.07,9.33,65.52,44.57,0.0,3.09
3.34,3.82,6.11,9.0,1.27,2.4,4.52,518.4,129.36,0.93,266.54,9.92,61.72,50.22,0.0,0.27
1.56,3.65,2.33,9.0,1.27,2.4,4.51,568.28,160.67,1.0,313.05,9.82,62.73,48.62,0.0,0.64
1.85,1.6,3.3,9.0,1.27,2.4,5.17,619.43,188.95,1.03,366.54,9.23,62.42,45.89,0.0,1.96
1.85,2.71,7.21,9.0,0.55,2.4,4.84,462.14,97.74,0.83,208.15,10.02,62.55,50.06,64.0,4.0
1.85,3.65,7.38,9.0,1.07,2.4,4.51,516.76,129.59,0.93,262.12,10.02,62.58,50.15,0.0,0.21
1.85,3.65,2.33,9.0,1.78,2.4,4.99,581.95,162.57,1.02,333.99,9.53,60.73,48.15,0.0,1.26
1.35,2.71,7.21,9.0,0.55,2.71,4.55,458.59,92.91,0.82,202.78,10.09,62.94,50.69,83.0,4.0
1.85,2.71,7.02,9.0,1.94,4.98,5.0,627.61,184.34,1.07,373.81,9.64,62.51,47.54,0.0,1.36
3.37,2.24,7.21,9.0,0.55,4.33,4.99,640.81,244.41,1.06,378.91,9.97,64.87,48.22,31.0,4.0
1.85,2.71,7.21,9.0,0.55,2.4,4.96,472.01,105.96,0.85,217.27,10.05,62.49,50.75,73.0,4.0
4.46,2.71,4.78,9.0,1.82,7.68,5.01,728.43,262.89,1.14,467.05,9.66,65.13,46.36,0.0,1.82
3.78,2.71,3.91,9.0,0.55,2.4,4.68,602.29,213.79,1.03,345.1,9.83,63.44,48.47,23.0,4.0
1.85,2.71,8.22,9.0,0.55,7.82,4.35,444.91,88.21,0.82,189.89,10.28,62.62,51.57,65.0,4.0
3.66,2.71,7.21,9.0,0.55,4.61,4.8,558.97,182.08,0.97,300.51,10.12,63.7,49.83,43.0,4.0
4.57,3.65,2.33,9.0,1.66,6.87,4.86,691.44,244.09,1.1,431.3,9.7,64.7,46.45,0.0,1.59
1.85,3.26,5.14,9.0,1.13,2.4,4.55,553.7,155.03,0.98,299.36,9.9,62.53,49.19,0.0,0.53
1.85,2.93,2.33,9.0,1.27,2.4,4.4,498.57,105.07,0.88,247.77,9.74,61.61,48.93,0.0,0.34
4.6,3.65,2.33,9.0,1.96,4.82,4.94,693.85,235.89,1.09,435.41,9.59,63.85,46.38,0.0,1.7
1.85,5.05,2.33,9.0,1.27,2.4,4.38,542.01,150.02,0.96,289.26,9.94,62.11,49.41,1.0,4.0
3.01,3.65,4.01,9.0,1.13,6.31,4.83,622.57,211.5,1.07,364.34,9.98,63.73,48.92,0.0,0.97
1.85,4.48,2.33,9.0,1.27,6.82,4.28,501.43,116.82,0.89,247.33,10.09,62.42,49.65,4.0,4.0
1.85,2.94,2.33,9.0,1.27,4.16,4.74,625.06,207.3,1.09,369.61,9.73,63.03,47.81,0.0,1.17
1.85,2.58,3.97,9.0,1.27,3.79,5.04,515.46,123.92,0.93,264.38,9.81,61.59,49.85,0.0,0.76
3.76,3.65,3.39,9.0,1.27,2.4,4.45,529.19,135.57,0.94,277.19,9.85,61.91,49.8,0.0,0.33
2.45,3.65,2.33,9.0,1.27,4.36,4.71,654.85,227.24,1.08,394.46,9.89,64.39,47.31,0.0,1.19
4.62,3.65,2.33,9.0,0.91,2.4,4.73,609.04,211.21,1.03,351.15,9.9,63.64,48.37,0.0,1.0
2.74,4.61,7.71,9.0,0.86,2.4,5.12,546.11,159.95,0.98,288.15,10.09,63.53,50.36,4.0,4.0
2.58,4.62,3.3,9.0,1.27,2.4,4.74,614.28,200.7,1.06,357.3,9.85,63.43,48.23,0.0,1.02
2.27,2.78,2.33,9.0,1.44,2.4,4.88,658.28,217.18,1.08,399.8,9.54,63.96,46.4,0.0,1.6
1.85,3.65,2.33,9.0,1.27,3.88,4.42,502.0,116.55,0.93,252.88,9.97,60.75,50.9,0.0,0.03
2.76,4.85,5.46,9.0,1.27,2.4,4.78,634.68,215.46,1.06,373.32,9.93,64.61,48.33,0.0,1.05
2.46,3.65,2.33,9.0,1.27,5.49,4.62,578.97,166.94,1.01,321.41,9.96,63.49,48.72,0.0,0.66
2.52,3.43,8.21,9.0,1.33,2.4,5.16,660.68,238.97,1.1,398.52,9.82,64.79,47.56,0.0,1.6
3.31,3.65,8.79,9.0,1.27,2.4,5.07,697.96,265.48,1.13,433.59,9.84,65.76,46.96,0.0,1.7
4.1,3.9,2.33,9.0,1.44,2.4,5.31,519.51,122.59,0.93,268.7,9.79,61.53,49.69,0.0,1.0
1.95,3.26,5.9,9.0,1.29,7.84,4.72,463.13,90.23,0.84,210.19,10.08,62.11,50.53,0.0,0.13
2.27,2.78,2.33,9.0,0.84,2.82,5.13,562.46,169.23,1.0,308.96,9.82,62.25,49.25,0.0,1.08
3.22,2.56,8.95,9.0,1.53,6.74,4.67,593.54,176.4,0.98,336.29,9.87,63.57,48.26,0.0,0.84
1.85,3.65,3.44,9.0,0.6,3.79,4.22,472.17,104.41,0.85,216.34,10.18,62.96,50.62,62.0,4.0
3.77,3.65,2.33,9.0,1.27,5.94,4.63,607.55,194.49,1.03,350.06,9.94,63.55,48.44,0.0,0.82
2.51,3.65,8.68,9.0,1.27,2.4,4.99,640.6,220.13,1.11,381.53,9.86,64.0,48.65,0.0,1.23
1.85,3.65,2.33,9.0,1.19,2.4,4.56,633.46,206.48,1.05,373.08,9.83,64.4,46.97,0.0,1.06
3.06,3.65,8.42,9.0,0.74,2.12,4.52,521.46,143.89,0.93,265.29,10.05,62.98,50.74,14.0,4.0
1.85,3.65,2.33,9.0,1.27,7.03,4.83,522.48,130.04,0.93,268.77,10.0,62.26,49.88,0.0,0.5
4.25,1.4,5.98,9.0,1.27,2.4,5.43,892.83,423.16,1.28,628.15,9.02,66.31,43.03,0.0,3.61
1.74,3.65,8.25,9.0,1.27,3.14,5.09,545.45,149.62,0.97,291.59,9.95,62.42,49.61,0.0,0.85
1.85,2.21,2.33,9.0,1.27,2.4,4.67,593.68,176.63,1.06,343.67,9.47,61.43,47.9,0.0,1.14
2.63,3.65,2.33,9.0,1.78,2.4,4.61,526.76,116.76,0.93,277.1,9.65,61.22,48.46,0.0,0.66
1.85,3.65,5.9,9.0,1.63,2.07,4.62,523.0,120.55,0.94,271.47,9.77,61.75,49.5,0.0,0.49
2.3,1.59,2.33,9.0,1.27,4.36,4.94,661.18,220.99,1.06,404.57,9.38,63.48,45.67,0.0,1.85
1.85,3.65,2.33,9.0,1.27,2.4,4.33,470.8,90.9,0.86,221.6,9.88,60.69,50.23,0.0,-0.01
4.37,3.65,8.6,9.0,1.27,4.4,5.43,883.46,431.9,1.29,611.81,9.71,68.06,45.14,0.0,2.96
1.85,3.65,2.33,9.0,1.93,2.4,4.55,583.71,153.35,1.02,334.0,9.54,61.26,47.78,0.0,0.92
4.76,4.86,2.33,9.0,1.27,4.55,4.33,545.27,145.4,0.94,287.38,10.04,63.49,48.96,0.0,0.26
1.85,5.11,8.38,9.0,1.27,2.4,4.63,571.05,169.91,1.0,311.57,10.05,63.95,48.92,0.0,0.6
1.9,3.65,8.97,9.0,1.27,2.4,4.65,579.56,170.89,1.0,322.18,9.95,63.46,48.86,0.0,0.68
4.14,2.88,6.18,9.0,1.27,2.4,4.8,604.15,192.26,1.04,347.15,9.76,63.41,48.26,0.0,1.08
3.43,3.65,2.33,9.0,1.0,2.4,4.79,540.05,150.96,0.96,287.05,9.88,62.17,49.43,0.0,0.69
1.85,3.65,2.28,9.0,1.27,2.18,5.06,633.85,209.8,1.05,375.18,9.74,63.97,47.09,0.0,1.5
1.85,1.78,5.27,9.0,0.95,2.4,4.89,584.53,175.59,1.01,331.58,9.49,62.1,48.06,0.0,1.27
2.56,3.65,2.33,9.0,1.01,2.4,5.25,710.11,285.02,1.19,449.95,9.79,64.32,47.92,0.0,1.83
1.25,1.73,2.33,9.0,1.27,2.4,5.12,586.28,165.71,1.01,336.75,9.28,61.13,46.77,0.0,1.69
1.85,1.78,5.27,9.0,0.95,6.72,5.48,713.28,285.55,1.17,452.4,9.63,64.76,46.52,0.0,2.28
3.04,1.66,5.27,9.0,0.92,2.4,5.69,775.75,339.39,1.16,513.29,9.3,65.55,44.21,0.0,3.15
3.32,1.78,7.35,9.0,0.95,2.45,5.18,761.97,325.92,1.09,496.9,9.44,66.48,43.83,0.0,2.65
1.87,1.78,5.27,9.0,0.95,2.4,4.82,599.38,185.37,1.03,344.32,9.5,62.75,47.8,0.0,1.28
1.85,1.38,5.27,9.0,0.95,2.4,5.14,713.91,271.34,1.13,454.55,9.22,64.16,44.94,0.0,2.4
1.85,1.78,5.27,9.0,0.6,2.29,4.85,575.5,182.76,1.02,324.32,9.53,61.61,48.59,25.0,4.0
1.85,1.78,3.83,9.0,0.95,3.63,4.69,518.05,129.56,0.93,269.35,9.63,60.82,49.75,0.0,0.64
4.02,4.21,6.98,9.0,0.95,4.1,4.6,550.3,163.5,0.97,292.68,10.11,63.33,49.96,0.0,0.39
4.64,1.38,4.4,9.0,1.69,2.4,5.39,861.81,370.62,1.21,599.91,8.86,65.65,42.09,0.0,3.57
1.85,1.38,5.27,9.0,0.95,2.4,5.22,712.95,273.52,1.12,454.79,9.2,63.98,44.66,0.0,2.52
1.49,1.38,5.27,9.0,0.95,3.47,5.35,649.26,223.25,1.06,392.03,9.36,63.74,46.05,0.0,2.15
1.85,1.38,7.68,9.0,0.95,3.93,5.09,672.48,246.07,1.12,415.97,9.42,63.45,46.44,0.0,1.95
1.85,1.38,5.27,9.0,0.79,2.4,5.02,706.25,270.46,1.13,447.22,9.26,64.1,45.31,1.0,4.0
2.73,1.6,5.27,9.0,0.95,2.4,5.36,834.96,386.2,1.22,571.49,9.27,65.79,44.21,0.0,3.1
1.85,1.38,5.27,9.0,1.49,2.4,5.18,746.44,284.9,1.2,491.27,8.97,63.16,44.42,0.0,2.71
1.85,1.38,4.92,9.0,0.81,6.6,4.94,656.23,238.21,1.09,398.34,9.48,63.94,46.29,2.0,4.0
1.85,3.65,4.55,9.0,1.27,6.66,4.56,545.46,149.39,1.0,293.07,10.0,62.03,50.27,0.0,0.33
4.93,3.65,3.2,9.0,0.69,5.79,4.69,619.25,225.68,1.03,356.56,10.09,65.04,48.67,1.0,4.0
3.41,1.5,2.33,9.0,1.71,2.66,5.0,762.4,285.89,1.13,504.85,8.94,63.99,43.25,0.0,2.73
1.85,2.81,2.33,9.0,1.27,2.4,4.53,550.55,144.0,0.99,301.04,9.64,61.22,48.48,0.0,0.72
1.46,3.65,2.33,9.0,1.27,2.4,4.43,505.11,116.9,0.91,254.7,9.87,61.45,49.86,0.0,0.22
1.73,3.65,2.33,9.0,1.59,7.82,4.46,545.29,138.38,0.96,291.58,9.92,62.25,48.78,1.0,4.0
1.85,3.65,2.33,9.0,1.43,2.4,5.18,550.45,144.35,0.98,299.31,9.74,61.68,49.13,0.0,1.08
1.64,3.65,2.33,9.0,1.27,3.09,4.53,553.52,149.35,0.97,299.51,9.87,62.43,48.7,0.0,0.57
4.25,2.54,5.12,9.0,1.43,2.4,4.87,627.49,205.23,1.06,372.62,9.58,62.84,47.72,0.0,1.36
4.07,3.36,2.33,9.0,0.99,5.67,4.68,556.21,164.74,1.0,301.23,10.01,62.69,50.25,0.0,0.48
1.85,4.32,2.33,9.0,1.27,2.4,4.42,490.08,107.54,0.88,238.7,9.96,61.62,50.45,0.0,0.05
1.85,4.26,5.29,9.0,1.27,7.62,4.45,560.68,160.22,0.98,302.35,10.15,63.5,49.72,1.0,4.0
1.85,3.65,4.09,9.0,1.27,7.24,4.55,529.26,137.25,0.97,275.71,10.04,62.21,50.51,0.0,0.22
1.85,3.65,7.81,9.0,1.84,5.2,4.53,566.2,148.17,1.0,312.62,9.86,62.32,48.71,0.0,0.57
2.61,2.82,2.33,9.0,1.43,2.4,5.17,653.64,218.71,1.08,396.38,9.54,63.56,46.76,0.0,1.79
1.85,1.89,5.98,9.0,1.9,2.4,4.85,645.64,188.55,1.07,392.84,9.22,62.48,45.44,0.0,1.77
4.38,1.31,5.58,9.0,0.95,3.07,6.06,950.15,487.81,1.33,682.47,9.08,67.13,42.76,0.0,4.36
3.65,4.32,2.33,9.0,1.82,6.67,4.47,610.22,173.82,1.0,353.52,9.8,63.49,46.87,0.0,0.89
4.07,4.32,4.16,9.0,1.27,2.4,4.63,618.5,199.32,1.04,357.07,9.89,64.62,47.97,0.0,0.93
1.85,4.32,4.13,9.0,1.27,5.39,4.37,527.17,135.41,0.93,271.75,10.07,62.99,49.35,1.0,4.0
1.85,3.61,8.57,9.0,1.27,2.4,4.41,513.88,122.79,0.92,260.06,9.96,62.41,49.81,0.0,0.18
1.85,3.41,2.33,9.0,1.94,2.4,4.54,552.55,127.64,0.94,302.53,9.5,61.39,47.13,0.0,0.91
1.85,1.31,2.33,9.0,1.27,7.41,5.7,722.35,274.93,1.16,466.86,9.16,63.33,45.15,0.0,2.86
1.85,4.32,2.33,9.0,1.98,2.4,5.01,657.36,211.58,1.08,399.37,9.5,63.81,46.2,0.0,1.73
1.85,3.65,2.33,9.0,1.54,4.2,4.33,507.77,111.82,0.9,256.13,9.88,61.82,49.43,0.0,0.17
1.85,3.65,2.33,9.0,1.27,4.97,4.99,567.99,166.14,0.99,313.26,9.87,62.57,49.02,0.0,0.96
1.85,2.45,2.33,9.0,1.12,2.4,4.58,511.61,120.68,0.93,264.84,9.64,60.03,49.37,0.0,0.55
4.73,3.53,2.33,9.0,0.56,7.68,5.46,681.0,288.82,1.12,417.98,10.04,65.04,48.48,13.0,4.0
1.85,3.65,5.88,9.0,1.17,7.99,4.68,506.97,126.98,0.94,255.56,10.11,61.76,50.96,0.0,0.18
1.28,3.65,8.18,9.0,1.27,2.44,4.65,576.94,175.18,1.01,321.17,9.91,63.06,48.86,0.0,0.73
1.85,4.98,2.33,9.0,0.88,2.4,4.27,493.53,119.27,0.88,238.57,10.09,62.65,50.01,2.0,4.0
3.45,3.04,4.97,9.0,0.99,2.4,4.68,634.34,223.35,1.05,374.67,9.81,64.17,47.53,0.0,1.17
1.85,2.45,2.33,9.0,1.98,2.4,4.67,562.29,132.9,0.99,315.95,9.25,60.15,47.62,0.0,1.13
1.85,2.45,6.17,9.0,0.9,2.4,4.64,559.48,163.23,1.0,305.07,9.83,62.64,49.51,0.0,0.64
2.77,2.45,4.75,9.0,1.12,3.55,4.84,596.93,188.08,1.01,340.53,9.84,63.18,49.0,0.0,0.95
4.23,3.84,7.24,9.0,1.12,6.05,4.82,662.35,244.96,1.08,397.8,10.04,65.69,47.81,0.0,1.19
2.26,2.45,3.31,9.0,1.12,2.4,4.71,588.99,180.23,1.02,335.07,9.63,62.62,48.1,0.0,1.06
1.85,2.45,8.04,9.0,1.12,2.4,4.95,639.62,221.25,1.1,383.66,9.71,63.11,48.24,0.0,1.35
1.85,2.45,2.83,9.0,1.75,2.4,4.5,558.3,136.2,0.95,308.87,9.41,61.3,47.21,0.0,0.96
1.85,2.45,2.33,9.0,1.12,2.4,4.76,498.81,111.34,0.9,250.67,9.68,60.54,49.49,0.0,0.62
3.22,1.76,2.33,9.0,1.27,4.29,4.8,551.77,148.74,0.96,302.83,9.51,60.96,48.91,0.0,0.98
1.85,3.65,7.33,9.0,0.88,2.45,4.59,487.16,113.5,0.88,233.16,10.08,62.4,50.72,2.0,4.0
3.26,3.65,5.44,9.0,0.69,4.14,4.76,478.46,113.57,0.87,222.93,10.19,62.78,51.11,12.0,4.0
1.85,3.89,2.33,9.0,1.27,7.36,4.52,549.71,152.35,0.99,297.26,9.95,62.03,49.43,1.0,4.0
1.85,4.61,2.79,9.0,1.64,2.4,4.41,537.11,133.38,0.93,283.96,9.82,62.17,48.98,0.0,0.41
1.85,3.65,2.33,9.0,0.85,2.4,4.69,471.51,99.52,0.86,219.38,10.03,61.86,50.87,2.0,4.0
4.58,3.65,2.33,9.0,1.27,2.4,4.62,605.38,192.97,1.02,349.1,9.83,63.23,48.41,0.0,0.88
4.56,3.25,2.33,9.0,1.27,2.4,5.25,603.46,189.2,1.02,346.83,9.73,63.05,48.13,0.0,1.45
3.32,5.05,3.46,9.0,1.62,3.93,5.18,724.85,274.05,1.16,462.13,9.78,65.34,47.0,1.0,4.0
1.85,3.72,4.74,9.0,1.02,2.4,4.97,568.0,166.84,0.99,309.63,9.94,63.73,48.81,0.0,0.93
2.54,4.24,2.79,9.0,0.58,3.13,4.54,480.16,117.77,0.88,227.21,10.17,62.14,51.44,42.0,4.0
1.85,4.61,3.84,9.0,1.06,5.38,4.62,576.67,181.98,1.0,318.5,10.08,63.79,49.09,3.0,4.0
1.85,4.61,4.51,9.0,1.74,2.4,4.96,563.47,150.13,0.98,310.1,9.74,62.31,48.44,0.0,1.02
1.85,4.61,2.79,9.0,1.64,5.33,4.81,653.51,226.0,1.1,396.17,9.79,63.58,47.73,3.0,4.0
2.08,3.68,2.79,9.0,0.66,2.68,4.45,500.44,126.63,0.9,246.43,10.07,62.46,50.65,34.0,4.0
1.64,4.61,2.79,9.0,1.67,4.0,4.58,550.75,145.48,0.99,300.07,9.77,61.58,49.04,0.0,0.62
3.12,2.02,3.69,9.0,0.68,5.19,5.26,652.6,250.68,1.07,393.5,9.81,64.03,47.77,3.0,4.0
1.29,3.65,2.33,9.0,1.27,2.4,4.94,507.68,123.14,0.92,258.35,9.84,61.03,49.91,0.0,0.66
1.85,1.46,2.33,9.0,1.74,2.4,4.96,679.66,210.95,1.09,426.59,8.93,62.55,44.54,0.0,2.24
4.19,4.53,8.85,9.0,1.27,2.4,4.8,613.02,199.07,1.05,354.42,9.94,63.75,48.93,0.0,0.92
3.27,2.14,2.33,9.0,1.27,2.4,5.37,770.21,323.17,1.22,512.68,9.28,63.83,45.61,0.0,2.68
1.85,3.65,7.47,9.0,0.55,2.4,4.5,454.08,94.76,0.81,199.36,10.18,62.68,51.01,76.0,4.0
1.85,2.7,7.89,9.0,1.4,2.4,4.84,591.13,173.31,1.03,336.19,9.73,62.68,48.63,0.0,1.01
4.93,3.65,5.07,9.0,1.89,2.4,4.78,657.29,208.06,1.07,398.88,9.54,63.96,46.3,0.0,1.5
3.27,4.57,6.7,9.0,0.83,7.94,4.54,539.39,161.16,0.97,281.8,10.21,63.31,50.54,8.0,4.0
2.11,2.14,2.84,9.0,1.27,2.4,4.88,671.82,230.31,1.09,414.0,9.43,63.87,45.94,0.0,1.78
3.27,2.44,2.5,9.0,1.38,2.4,4.87,600.98,179.45,1.03,347.95,9.53,62.3,47.68,0.0,1.29
3.22,4.19,4.06,9.0,1.27,3.07,4.48,593.59,179.8,0.99,333.63,9.97,64.23,48.2,0.0,0.66
4.39,2.14,4.18,9.0,1.27,2.4,5.19,797.37,351.48,1.24,535.33,9.35,65.3,45.37,0.0,2.64
3.27,2.14,2.33,9.0,1.16,2.4,4.69,644.85,211.88,1.03,385.26,9.49,64.24,46.08,0.0,1.5
2.96,1.7,2.33,9.0,1.27,2.4,4.83,597.96,176.86,1.01,348.51,9.24,61.16,46.93,0.0,1.52
2.75,1.38,2.33,9.0,1.27,3.8,5.29,709.52,268.66,1.11,455.98,9.16,62.68,45.31,0.0,2.5
1.85,4.93,3.66,9.0,1.27,7.89,4.56,573.8,177.18,1.03,318.12,10.07,62.88,50.06,5.0,4.0
1.85,4.21,2.33,9.0,0.96,6.51,4.4,479.66,108.83,0.87,226.95,10.16,62.13,50.68,0.0,-0.11
3.9,3.0,7.01,9.0,1.27,5.33,5.38,785.12,340.37,1.24,517.59,9.83,66.86,46.72,0.0,2.28
1.85,4.97,2.33,9.0,0.77,2.83,4.31,471.63,103.43,0.84,215.47,10.23,62.99,50.71,17.0,4.0
2.63,3.27,8.8,9.0,1.71,6.28,4.45,537.42,128.4,0.94,283.65,9.95,62.38,49.28,0.0,0.3
3.6,4.04,3.65,9.0,1.27,2.4,4.85,681.5,245.44,1.1,418.8,9.81,65.2,47.07,0.0,1.45
4.31,3.94,2.33,9.0,1.51,2.4,4.77,660.75,222.37,1.08,401.91,9.69,63.92,46.93,0.0,1.38
1.51,2.7,2.33,9.0,1.15,3.37,4.91,531.58,135.9,0.95,281.56,9.77,61.38,48.94,0.0,0.84
1.85,4.93,3.66,9.0,1.27,7.89,4.26,499.38,116.26,0.88,242.66,10.16,63.04,49.67,6.0,4.0
1.85,4.93,5.79,9.0,1.22,7.89,4.62,601.21,199.04,1.02,339.51,10.14,64.84,48.27,4.0,4.0
1.85,4.51,3.66,9.0,0.88,7.99,4.93,486.53,113.92,0.87,229.22,10.24,63.31,50.7,6.0,4.0
1.85,4.93,3.66,9.0,1.33,3.38,4.48,561.86,162.54,1.0,305.72,10.0,62.98,49.39,0.0,0.42
2.78,4.93,3.66,9.0,1.27,7.89,4.84,559.54,156.02,0.97,300.27,10.11,64.0,49.25,3.0,4.0
1.85,4.93,3.66,9.0,0.71,5.2,4.26,448.48,88.58,0.81,193.8,10.32,62.47,51.26,21.0,4.0
1.85,3.99,4.84,9.0,0.69,4.29,4.25,467.53,101.34,0.84,210.62,10.27,63.13,51.21,26.0,4.0
1.85,4.93,2.35,9.0,1.27,7.89,4.93,579.59,181.23,1.04,324.28,10.03,62.68,49.98,4.0,4.0
1.85,4.93,7.3,9.0,0.86,6.76,4.86,517.49,140.55,0.92,258.86,10.26,63.67,50.77,7.0,4.0
1.87,1.88,8.43,9.0,0.81,7.89,4.84,585.33,190.73,1.03,328.24,9.94,63.35,49.19,4.0,4.0
4.19,3.16,6.57,9.0,1.5,5.32,5.07,786.1,324.13,1.19,515.66,9.81,67.54,45.57,0.0,2.12
1.85,1.39,8.8,9.0,1.53,7.89,5.16,694.84,242.98,1.13,437.7,9.39,63.75,45.66,0.0,2.11
1.85,5.12,6.72,9.0,1.22,7.89,4.75,552.74,164.35,0.99,296.52,10.16,63.01,50.26,5.0,4.0
4.78,4.93,3.59,9.0,1.68,7.89,5.26,752.28,303.08,1.21,490.56,9.67,65.09,46.75,1.0,4.0
3.21,4.93,5.79,9.0,1.87,7.89,4.55,649.38,205.58,1.02,387.53,9.82,64.99,46.62,9.0,4.0
1.85,4.93,5.79,9.0,1.66,2.84,4.33,538.43,133.78,0.93,282.88,9.9,62.87,48.52,0.0,0.35
4.17,1.69,2.33,9.0,0.96,6.78,4.79,627.45,213.97,1.03,369.37,9.65,63.83,47.19,0.0,1.36
1.41,4.21,3.69,9.0,0.96,6.51,4.31,494.13,117.3,0.87,236.69,10.22,63.29,50.18,1.0,4.0
4.94,2.66,2.33,9.0,0.96,5.06,5.05,690.42,274.4,1.1,427.28,9.79,65.4,46.71,0.0,1.78
4.95,2.57,5.79,9.0,0.96,2.01,5.15,763.75,335.8,1.18,498.71,9.55,66.29,45.24,0.0,2.43
1.93,2.52,2.33,9.0,0.63,6.86,4.38,484.98,115.03,0.87,231.96,10.05,62.11,50.4,20.0,4.0
3.73,4.21,6.72,9.0,0.66,5.5,4.45,488.34,123.71,0.88,232.17,10.3,62.91,51.67,19.0,4.0
